Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/15/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Iceland,ISL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.28272544,11.14783286,8.225587784,16.18151698,12.31316663,10.43977228,2.76320176,13.71308954,20.87388119,,,,,,,,,,,,,,,,,,,,,,,,,,,2.479278571,2.754117957,4.714697625,3.498893372,4.024793341,8.703749786,5.872137847,0.491863236,2.675013334,3.065861106,8.616684511,4.333145635,12.13528149,10.80470851,6.368854465,3.096669582,3.4408803,2.124541839,4.141651945,6.054520348,2.260860867,0.936992856,2.652950624,4.589430895,3.214351922
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.612409777,8.901591913,7.697456622,5.433480531,-1.391107903,8.730820435,-1.688177502,-1.399298706,1.596261454,,,,,,,,,,,,,,,,,,,,,,,,,,,9.479068577,8.308450591,6.876349685,6.239409311,2.252626865,1.768439793,4.531201439,-0.342972564,0.100532744,1.153597316,1.425910179,0.996620941,2.112855473,3.978257664,1.521193503,1.352580838,3.255940632,1.736464389,0.593020752,2.500597315,0.560467633,-0.001837749,0.887278237,1.884951067,0.972869138
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.782158882,5.793729916,8.4578599,6.489807937,4.197040196,2.232396286,2.775258981,1.734451129,4.05131666,10.9590711,7.178837992,5.632974455,12.73863177,20.24638021,16.98308934,17.45427594,18.47715782,13.94497361,15.45102767,20.81579434,18.78722609,17.54095024,15.09673904,10.76184531,9.1746424,7.488417882,6.009282782,6.650402619,6.197387944,8.914063463,7.581328683,4.368115486,3.885951858,3.542473576,4.925244494,4.507623208,2.56737469,2.402621678,1.536128447,1.792397966,3.033592026,3.27434188,3.147807929,2.670183681,2.010557901,2.124853915,2.478994766,2.400703444,1.67883896,0.436360538,1.607176983,1.54730144,1.147610159,0.913241262,0.931863575,1.13435002,0.726343221,1.068132047,0.91507523,1.167592431
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.24178111,2.734812161,4.105660631,5.225925821,6.922435149,-4.905812906,26.44854135,31.08615889,20.74270197,11.1311301,12.48649654,26.5751041,15.73694358,18.28801078,8.324342878,8.314788428,16.96059681,35.91919572,28.52884639,26.86112218,10.82259458,12.05557666,12.36922128,25.11710588,43.84228764,60.03573388,52.80639967,31.10724653,25.1868524,18.87210783,9.6086992,10.57507245,6.916060812,10.58708025,7.807369401,9.083848429,11.62405511,12.85859953,11.46874387,8.848192933,11.32081038,13.54680953,11.65650498,9.810235168,5.796188472,6.571903614,8.415815657,6.930015241,6.655338653,4.664171191,6.549766846,4.99324115,3.182503095,3.555789525
Jordan,JOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,12.37402152,0.461292926,2.251474399,6.628476046,6.139822743,6.411875527,10.74356831,2.491564532,6.058086171,7.765401642,-0.251479951,1.264897387,15.63262021,14.15373698,5.439282864,6.745819289,2.959113514,6.889560278,1.85873623,2.06145401,1.237935332,6.000050077,-0.383986269,-0.40810929,0.779277591,0.9228869,2.148209154,3.09188705,2.006600283,10.65199991,5.050202331,23.60984256,3.161596481,8.077456097,5.910510958,4.606815226,6.143623889,3.445323563,2.169752117,1.362006642,1.679076457,1.711128061,1.670625755,-0.262084212
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,7.785717616,4.19957757,5.510469059,5.328705884,5.136857285,4.970869147,5.495390076,4.918863182,4.433398705,20.43689353,5.091351938,5.60442162,12.70539616,20.81005042,7.177440854,8.007886485,6.749106631,4.60375829,2.75163103,5.437983897,2.926832565,1.744968724,0.945659652,1.47338183,1.260149564,1.612202151,-0.157893903,0.62529343,2.108890015,2.605305178,2.927848037,1.666638728,0.568373362,2.140409212,-0.523458984,-0.445775393,0.504460814,-0.026680247,-1.241051347,-1.33626009,-1.084879848,-1.390978615,-1.607703708,-1.1247664,-1.194017681,-0.862018389,-0.705243547,-0.911530288,-0.569564925,-1.88074195,-1.62208025,-0.75609312,-0.354375054,1.686294786,2.111298993,0.419944376,-0.074349504,0.004628939,0.640853236,0.84216464
Kazakhstan,KAZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.35649613,1472.216356,1243.461657,1546.726816,160.8886735,38.89963115,16.13572998,5.662844723,13.28014062,17.42640268,10.15643264,5.803224097,11.73852465,16.13162699,17.87482725,21.55170891,15.5270973,20.93653821,4.691085074,19.5422854,20.54295827,4.785569806,9.499081441,5.77123953,1.823549877,13.63843362,11.21110566,9.205605991,7.633286238,4.210858297
Kenya,KEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.662176641,0.018308135,-1.877316659,2.690730055,-2.051973798,1.713788867,2.400809139,1.678840849,-0.17986667,15.31566107,-9.219157916,1.205245858,10.20384148,16.04927221,11.83510862,18.90617187,16.89982061,3.080995548,5.638644068,9.550720036,10.85307727,11.59255375,11.83803749,10.19071998,8.305782695,8.711723591,5.401952082,6.455624282,9.769009372,10.63719873,12.5319619,18.89723408,25.69848361,17.01641479,11.22107084,41.98877391,11.43521633,6.931402668,4.193939048,6.079848488,1.573120299,0.933205556,6.197313239,7.126841556,4.899649719,23.53013325,8.129485595,15.15117496,27.69681638,1.639199648,10.06501297,9.522972212,7.337562234,7.635031901,9.238654684,5.849628946,7.605200324,4.233621101,4.590190839,5.181970295
Kyrgyz Republic,KGZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.877306471,6.986030694,7.975698814,134.7715736,830.1129233,754.4279561,180.8749299,42.03108922,35.34290789,19.30954841,9.077506306,37.57444048,27.16173805,7.332974144,2.025295581,3.974562426,5.10869479,7.128622279,9.391617791,14.87655223,22.2159884,4.035303862,10.03390355,22.48184223,8.65631681,3.175188135,8.415225441,3.4272875,6.050564275,6.327145861,3.447445127,3.949387891,5.759907
Cambodia,KHM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.96529339,8.004180161,3.03250199,6.005075839,10.35773733,1.261552288,-4.283226767,2.646541004,0.713141232,1.797517596,4.823737963,6.076678825,4.631109399,6.518033506,12.25378661,2.504384662,3.12059287,3.36406625,1.440518127,0.781387552,2.632195879,1.786112459,3.475254586,3.341042159,3.111821368,3.235371769,-0.865696886
Kiribati,KIR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.113382644,5.227698039,16.25528461,12.98966179,9.460989247,9.172109717,8.896350293,11.85601965,9.174434173,6.80427477,9.502262443,4,5.846774194,6.73992674,5.152101284,5.217391304,10.09174312,4.954481793,-2.166007905,-1.062753036,19.60784314,5.630791162,5.23872679,6.853352985,1.333333333,9.978070175,5.303760849,7.252747253,4.4921875,2.034084662,6.742151312,4.947133684,2.639303396,1.707640775,0.512072322,-0.255517252,6.149118637,8.316868498,0.169831196,1.178445236,1.877828801,-0.395596854,0.135673824,4.705485369,3.484145744,0.171534981,0.964916333,5.641280799,-2.660532783,8.006945044
St. Kitts and Nevis,KNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,6.915110342,10.6255258,7.291192084,16.35632333,5.766828687,-0.194146962,4.25851652,3.71190961,6.196768185,6.10621614,7.010925212,5.6889366,7.603026342,3.439218777,5.297314584,1.990850299,6.27211762,0.783506445,0.645815917,4.915154727,2.800181585,2.780021195,-5.751373934,3.333221872,3.476020855,1.66939098,3.839149638,-1.623765781,14.16833057,6.324984575,2.700397675,3.751087083,2.268819338,5.644152132,0.109479583,-0.442948797,2.69098856,-0.311616729,-3.622628574,4.201686477,-0.997100114,3.054746296,-1.638861074
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,12.91204526,16.72348033,30.00465161,30.30207189,4.733735904,14.49495155,12.96410533,13.87974258,14.08937311,14.84572382,11.20758187,15.7804012,12.72116416,30.59536977,23.68226686,21.2369313,14.45389685,21.83572852,18.53472049,24.65099631,16.58578337,6.458295668,4.820285585,4.421300229,3.985435446,4.96718011,4.831107809,7.123308442,6.065125847,10.08746574,9.141033276,7.777964123,6.254522824,8.158958652,7.024561656,4.110674765,4.003285763,4.475923176,-1.22983539,1.021765005,3.478499147,3.033139646,3.449993463,3.127880288,1.041401492,-0.223195612,2.419195944,2.826302301,3.608644126,2.737496837,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.839325308,1.3129091
Kuwait,KWT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.386420779,-5.870476027,4.850505955,15.5102374,-4.715354847,-17.15611246,18.08935739,20.52171018,-7.718710775,5.148289825,4.920650194,11.37126793,21.77101179,16.17636285,4.307362207,18.66294273,-17.16653745,11.10335058,17.25834294,7.459187013,0.222867987,-6.757912727,-25.95841894,-6.83796631,16.23109993,12.58351724,-1.336532857,-14.07122157
Latin America & Caribbean (excluding high income),LAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.103334332,3.012855316,2.686899125,4.520642361,2.318427386,3.454758621,3.122443711,1.99252867,2.949616541,3.960561147,3.627659573,6.476152423,14.58852286,22.46206721,15.06364582,9.963858032,13.84928172,10.81280365,13.81986753,17.49894245,8.548108046,6.659547609,7.740755182,16.69450631,14.5100989,12.29336269,10.14438327,12.05557666,12.12949324,25.00868748,23.42971901,11.30074367,10.90861435,12.57337044,11.07642719,8.90000451,5.705042541,5.371090357,3.834154402,5.606065153,6.040738836,5.131939922,5.331077198,6.775237839,5.940795568,6.774274119,6.625507168,8.778552722,3.647964919,4.676043295,5.842873195,4.620990112,3.358446346,3.030703069,2.835086218,3.678068144,3.615658261,2.192478428,3.182503095,2.645188087
Lao PDR,LAO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,64.81468778,51.11545874,14.4277167,25.84914866,55.26652112,37.90738077,12.97176039,5.993841477,11.18257934,7.700595511,19.68536442,13.72521226,19.35281673,84.5044589,127.9739664,24.79777661,8.868073802,6.318464743,13.45008984,10.69042854,8.640322479,10.80510123,7.438286006,8.863450638,-2.932073533,9.196571112,10.4687176,7.528859305,6.473972084,5.726559182,2.348496006,3.022306443,1.852096761,1.919889194,2.043551026,4.991291174
Lebanon,LBN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.99645552,15.50184839,47.65565986,97.4338199,24.74301781,7.873717058,10.67900557,1.738109733,11.54676721,4.017918266,0.812850465,-2.087983147,-1.525151547,4.921187921,1.581252489,-1.234661632,-1.062207056,0.880737585,3.132923723,7.533283906,10.284541,0.578606723,2.965080621,7.558348547,2.614333807,0.152066968,3.413381583,1.04467626,2.961142629,5.454397231,4.357746521,84.58534649
Liberia,LBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.720027494,-1.392728846,15.51149136,16.85827722,0.490010865,9.134885392,12.01764253,17.32634788,-2.722842101,6.512001318,10.9234478,7.797155918,4.715308133,0.817921327,0.062713426,6.972956972,-2.617934153,-0.209872797,-0.560426634,-0.602001544
Libya,LBY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30692472,7.184917534,27.24724117,14.36260188,22.60535308,28.56853571,9.46070039,11.02016968,21.82955491,-25.31279599,14.16106783,18.25071664,8.980670119,-6.66792158,-17.30902884,-19.39851239,-2.557563462,14.43075778,18.12364521,-1.103625624,-28.96073546
St. Lucia,LCA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,7.355999414,-7.641206121,2.390658144,18.98652533,4.450868453,4.483514132,6.287096187,0.437892647,3.940923371,8.382217088,5.482320348,1.745183777,1.004349471,2.578714027,5.065144059,0.461968849,2.873701785,2.430237875,2.332532251,1.11583405,-0.912140725,0.411710455,5.224517304,0.708134828,6.896936516,5.175613508,3.590900084,2.532773524,0.318436532,4.408181248,0.555085475,1.989406384,7.11773617,3.602838019,4.437674938,-0.453292351,3.414698471,0.482768211,2.664242428,-4.16946967
Latin America & Caribbean,LCN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.985072197,3.047509953,2.774983415,3.848615284,2.406196854,3.454758621,3.429360488,3.310624488,3.466665628,4.187470636,5.224137384,6.662937287,14.58852286,23.17293754,15.46914357,8.598920875,12.54061843,8.635282086,14.61446095,18.28801078,10.80835564,7.082762561,7.027936498,10.48300206,9.360922047,7.160854177,8.876444532,11.65529795,10.90889688,16.26793991,14.61025881,5.568290059,8.811785023,11.7222782,10.50866723,3.911552776,3.705588265,6.360142576,3.789095967,3.539308495,3.59706155,3.718391973,4.718566729,6.451983852,5.940795568,6.389222408,6.375092913,7.602439164,3.624070096,4.433568504,5.644152132,3.598221244,2.779278519,2.773997523,2.690520901,2.184398161,2.576828727,2.35669985,2.664242428,2.429359295
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,2.712227644,5.542540925,2.951206219,3.274825732,4.809316279,8.498715867,14.33261158,12.65700203,9.549602085,8.757184868,9.635491312,10.2876534,11.76291565,10.04785875,9.505334015,9.1430928,10.16368902,10.10934237,7.222844785,11.11963117,9.796055394,8.677380809,11.91161958,12.5446382,11.02912905,10.77490928,22.73192415,11.89528972,9.977330106,6.498378581,8.007575282,7.418018359,7.77565021,6.755666047,4.755219574,6.514426228,8.243007827,7.562699745,7.27989528,7.304727789,9.450846724,2.539692061,6.060150604,9.391655493,6.165210676,4.487968273,3.560820798,3.559290371,3.475254586,3.92171862,3.111821368,4.000174627,4.089773091
Low income,LIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.014434556,1.125028298,4.698983169,2.831702234,4.692093527,4.965852868,0.673724706,2.712227644,5.100220416,4.837695753,4.938268289,4.644237089,9.313034023,14.16090916,8.868739631,9.927094453,13.5114663,9.228393702,10.92663398,14.88202012,12.64742228,11.57685904,11.10288136,12.77205599,10.56605033,13.50928432,16.09234967,15.67989427,14.24687862,12.71300115,11.34429123,13.17174534,8.866281097,22.73192415,14.25767649,10.54624772,4.194562608,6.479689189,8.397806116,9.777061275,5.012520931,2.572301924,10.07300919,11.18449228,9.451170832,7.763185816,7.430665882,10.95264596,2.40550487,6.391195051,10.9234478,5.893274544,4.715308133,2.206610165,4.333742843,4.905611843,6.191151484,4.729021523,4.530918481,6.257163264
Liechtenstein,LIE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,8.243705244,8.243725856,8.243711178,8.243707046,8.243699688,2.230425189,2.2304378,2.230416316,2.230441535,2.230427595,7.012709025,7.176863497,3.217654678,2.951436933,2.855201162,3.698224852,2.519540663,2.50531223,3.143823995,5.402444426,5.870129846,4.023554149,3.301884531,0.852360816,1.79595371,0.815420354,0.514706285,0.014629688,0.819192786,1.552521927,0.985855937,0.650821388,0.63255629,0.810168672,1.19056787,1.314881664,6.58173781,-2.116692842,-9.900662627,,,,,,,,,,,
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,-2.346607445,3.310969962,1.598710454,1.167546712,-1.803544374,1.838875559,12.09837353,1.298485201,12.5084704,1.498452691,8.966860032,12.74859449,24.37874263,5.350294665,9.975573153,14.69108361,10.91788581,15.39729607,19.97751201,20.88530133,12.10106036,16.90683027,20.30051589,0.583905559,5.917284932,7.751491596,10.11703403,10.92315725,20.06327529,10.62402316,9.403706116,9.88439431,9.770584818,9.30343963,10.8174558,8.924468818,9.214160128,4.162701159,7.277430207,13.66480016,8.111570257,8.748664398,8.801492462,10.41872675,11.27702945,14.02844282,16.32701602,5.879882636,22.79926063,3.831394082,10.82843223,6.236913361,2.912103826,0.649042285,4.84313582,7.265644858,3.826651153,2.735619671,3.425164358
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.091562293,1.525720297,2.906177951,3.025485411,3.315876428,2.166256229,2.778719942,2.851600207,3.835508179,3.292852832,5.272462058,13.95211992,18.7934323,9.775929306,10.6372976,10.04971714,9.169249411,12.92872629,13.91266523,9.971274529,8.096972313,9.094937355,9.102836905,6.508614701,5.53608293,7.861545776,7.924236985,8.157049049,9.050194602,13.23208833,9.184429238,11.04559685,13.02841605,11.13243035,8.840575223,8.693762568,7.465657446,6.683021131,6.325902485,6.742151312,4.40661458,5.513383292,6.950393604,6.301171359,8.484943096,7.022074624,10.4033794,3.819409525,8.836002083,8.705689638,7.111388163,4.418702817,4.265206616,3.4272875,2.517845936,4.122201459,3.398105023,3.235371769,3.425164358
Low & middle income,LMY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,3.699034535,2.212126812,2.575097874,3.589356089,3.960561147,4.065197465,5.950279212,12.74859449,18.23832299,10.82002435,10.43400247,10.77096653,9.356153125,12.23491815,14.24024358,9.736332746,8.199144949,8.649172502,9.942079939,8.199524596,5.917284932,8.684153392,9.069183859,8.602465134,11.28729546,13.75181894,10.70908603,11.91288476,18.82519802,11.06010852,9.074834889,7.006173042,6.936802101,6.785256134,7.687149549,5.913662562,4.382133787,5.513383292,7.204937481,7.107019204,7.937514074,7.107540769,9.7287686,3.092320741,6.264361937,8.068219821,5.203260459,3.576696347,3.192406109,2.84937567,2.67566812,4.04958287,3.422775075,2.980704033,2.699574532
Lesotho,LSO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.348916697,1.667438987,1.590662055,2.000486073,3.432335656,3.737002264,-5.764515521,4.067381768,5.723202015,1.981820541,5.985496223,13.94212193,6.965017551,9.820344324,24.76217211,4.542947274,7.478893625,16.54644426,2.428385527,41.45950091,12.57711572,-4.852643938,11.55684173,8.102949977,18.70777948,16.25327235,11.73578352,20.08110092,14.83928391,11.99390391,17.82722224,13.93899021,11.29797351,7.766636609,12.81651843,6.002044363,9.018940746,9.922233974,8.13125253,6.300218213,11.47305454,14.20693256,2.438813172,9.600392525,5.922842941,9.310988873,-6.688361727,16.72331715,2.348138886,5.34302982,9.430270472,2.180862395,10.27989874,14.03514815,10.20245278,-0.294676754,2.017878177,9.622803752,3.146575609,-0.032835695
Late-demographic dividend,LTE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,7.995647655,8.998248981,8.162847404,12.84858193,16.00825046,10.16718819,6.72853721,6.32467278,6.201153438,5.186330344,5.293152865,6.287096187,3.69310429,6.276980287,8.396090427,9.59415108,8.797014568,10.15998324,11.51919363,9.930866118,6.506730636,5.887336168,6.360142576,4.383129597,5.647471475,4.718960972,3.960763092,5.224517304,6.845449747,6.896936516,6.774274119,7.749686493,8.023536405,1.826703689,4.907025264,4.593225141,3.576513521,2.163370027,2.003480469,2.003420846,1.616167869,3.630874764,3.226106405,2.375151374,1.013374262
Lithuania,LTU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.99052816,11.44868912,3.35143703,-1.256892196,1.298538346,-0.321810601,0.318656608,-0.813494503,2.68179721,6.885108591,6.735585152,8.554585619,9.709108572,-3.296038774,2.53348366,5.349952298,2.734253494,1.281332227,0.833592064,0.063682791,1.576252772,4.24343179,3.526212136,2.654234194,1.459281574
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-3.65861057,3.894667676,3.14595299,5.834324167,2.797435388,3.93299824,0.430967186,5.016652769,5.293013802,6.263256443,-0.814207524,5.78879971,12.20227337,16.98070466,-0.855298955,12.21569412,1.17219804,5.129991672,6.354412673,7.921352848,7.182024301,10.81137293,6.818687909,4.407492001,3.092487533,-0.083777155,0.063038626,2.776426305,4.020982627,2.513394566,1.822841591,3.729071571,5.972764458,3.542377327,2.332069778,3.783557833,2.619543683,-2.03254646,4.76461986,4.608473023,0.790074315,1.464411119,2.185976585,3.117326596,4.817327209,6.45467522,1.89248054,6.609965405,0.870687904,4.648418462,3.44946168,3.265977318,2.276024495,2.796702201,2.219180657,-1.107616926,2.142903997,1.731701858,0.577087746,4.271360594
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43425617,5.887336168,4.823830686,1.491842508,3.618233276,2.297919249,5.073772507,5.01846377,7.064450026,11.20417093,12.44021295,20.06149107,11.65495295,-9.666167736,-0.344610811,6.53308884,3.638772799,1.715649513,1.917664771,0.115936805,0.864382928,2.947266421,3.893608357,2.57514231,-0.092277179
"Macao SAR, China",MAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,8.063872014,14.26660749,3.194170752,5.615186673,11.75208107,8.855414653,12.46570478,10.94342595,11.65166347,14.73895138,9.536346805,6.753892983,8.183878143,2.266767699,1.660319848,-1.940873223,-1.191345325,-1.746154995,-1.478969958,-1.33728944,0.050429667,1.933652534,5.568042299,7.744843936,8.762018084,10.0732033,0.922362518,4.790544377,7.490693777,6.920846703,7.732682555,8.730530463,4.514063333,0.861602466,2.150083848,3.543470792,2.403631776,-0.235732797
St. Martin (French part),MAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,-3.745040633,-2.277979869,3.008154311,3.467698425,4.065197465,3.584219942,6.039392995,23.89823584,0.931315959,4.976593893,10.77096653,8.417213279,7.344609063,33.02313144,9.470476914,6.298352503,6.970198035,6.201153438,8.95364432,7.490749486,3.014808423,3.670596552,2.919979056,7.694359622,5.396316179,4.587878329,3.034982455,0.655340244,7.538402934,0.435488562,0.713391653,0.391321279,0.56954637,-0.74228819,0.652317542,1.20854449,1.062605003,1.219221107,1.190540613,1.548030758,3.595054801,4.530497095,0.146912227,0.975621692,-0.690980556,0.36933523,1.307292036,0.377809577,2.129048244,1.483157005,0.634941335,1.089633971,1.357076976,0.857573709
Monaco,MCO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.983841221,6.867038719,7.76504016,11.36296996,13.64988631,10.80857371,8.806831063,9.158778395,10.10257385,11.25731706,11.44262644,11.99148117,9.515161657,7.277082434,5.52667122,5.278883101,2.780449533,3.072778582,3.308386255,2.640561225,2.539817828,2.135881839,1.550031578,1.345662622,1.307909565,1.60458124,1.014051413,0.900919788,0.046246806,1.400617939,1.6488978,2.380168412,1.878676255,1.589789526,0.19639894,2.160164297,2.557242137,2.451802092,0.05684857,1.05563059,0.96911142,1.161566949,0.780385104,0.575364668,1.137972438,0.159432006,0.886513363,0.991522346,1.279273101,2.523772207
Moldova,MDA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85197723,12.50293988,9.461730108,39.78166609,27.32875203,12.08925096,9.82740208,14.86597238,7.987086901,9.344144087,13.41814123,15.90871495,9.244248827,2.169391733,33.30493151,8.190799275,7.424221872,3.923851503,6.352184016,9.564365559,5.674085249,6.250278797,3.180023176,5.400134533,5.447545895
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.789455744,3.390928395,3.676858783,1.652713091,4.345048353,5.817270514,0.673724706,0.970851321,3.864346837,6.904562851,3.588168432,3.024334951,11.90087581,22.80443507,4.691046149,9.927094453,8.593907549,6.794867625,11.32652279,47.76090795,30.45685279,31.90661479,19.46902655,9.720470854,10.56605033,14.49232438,15.46083255,26.33755714,9.016788368,11.85870577,8.540182896,14.56728515,9.989916517,38.99213057,49.03611913,19.76081638,4.491973425,6.209969548,7.18914294,11.57035297,7.916944845,16.49852553,-1.704004796,13.9558018,18.36382465,10.76563716,10.28796632,7.486300276,6.929159084,10.21854103,10.38618714,5.466174868,5.452302448,6.731770811,6.503716692,8.960080727,4.961539757,8.297993313,6.522090641,4.351524553
Maldives,MDV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.656329733,4.10041398,-1.137982956,2.753306612,2.032412452,50.89282754,0.497535216,3.111366681,9.970040066,9.158171199,7.365834659,10.11806838,11.05004369,11.28683318,2.881621549,12.63498685,6.776952582,6.430355698,4.64084382,7.929908105,0.225232737,1.38579964,3.149739981,-1.08206191,0.360187795
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,10.84059272,10.21213781,7.441071635,16.62984687,14.04188597,9.470476914,6.298352503,6.804795888,6.201153438,1.689048392,3.517705899,6.741433923,3.670596552,8.703414505,14.82779268,7.036802091,5.691544885,3.863162899,7.110374882,7.538402934,6.440355675,3.108423375,-1.924400642,6.840803042,10.94798496,0.715797567,3.592594552,4.496528495,11.02378422,14.93015912,9.278603357,8.349756224,17.34907597,-5.74274653,10.6051076,12.41511582,4.787045371,1.521878212,0.593020752,0.429237409,0.560467633,6.390654712,8.206537292,1.670625755,0.297744748
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.418054336,2.560773027,3.211692187,5.800203531,1.554566053,4.956987206,3.170000302,1.022533659,6.969811597,2.682680976,6.358650504,6.539215679,13.38736805,23.13284835,15.58259721,19.36354569,30.44223576,16.00237853,19.67329801,40.78812845,26.29746578,61.8441415,86.63359287,59.4226459,58.73138332,69.35087878,142.8364894,100.4472642,26.80694804,28.19638053,23.42971901,14.84439191,36.16304601,8.810504399,38.46465708,26.54551237,18.74486929,15.42968529,16.10281905,11.15220612,6.041490115,5.503365872,4.039455569,7.961710977,5.873921411,6.389222408,5.789061291,6.172512071,3.947662895,4.545151338,5.842873195,4.065926968,1.529730821,4.439719163,2.835086218,5.605277513,6.71270643,4.946411123,4.135023754,2.90669985
